transcript_ID,module
BraA07g018000.3C,none
BraA07g018010.3C,grey
BraA07g018060.3C,none
BraA07g018070.3C,lightcyan
BraA07g018110.3C,none
BraA07g018140.3C,grey
BraA07g018160.3C,none
BraA07g018170.3C,none
BraA07g018210.3C,green
BraA07g018220.3C,none
BraA07g018250.3C,none
BraA07g018260.3C,black
BraA07g018270.3C,brown
BraA07g018280.3C,none
BraA07g018290.3C,none
BraA07g018300.3C,none
BraA07g018310.3C,none
BraA07g018330.3C,green
BraA07g018340.3C,magenta
BraA07g018380.3C,none
BraA07g018410.3C,none
BraA07g018430.3C,none
BraA07g018440.3C,turquoise
BraA07g018450.3C,brown
BraA07g018460.3C,none
BraA07g018480.3C,none
BraA07g018520.3C,darkred
BraA07g018550.3C,grey
BraA07g018560.3C,yellow
BraA07g018570.3C,none
BraA07g018580.3C,black
BraA07g018590.3C,none
BraA07g018600.3C,greenyellow
BraA07g018610.3C,turquoise
BraA07g018620.3C,none
BraA07g018630.3C,none
BraA07g018640.3C,none
BraA07g018660.3C,turquoise
BraA07g018680.3C,none
BraA07g018690.3C,darkred
BraA07g018700.3C,none
BraA07g018730.3C,none
BraA07g018740.3C,none
BraA07g018760.3C,none
BraA07g018770.3C,none
BraA07g018820.3C,none
BraA07g018830.3C,none
BraA07g018920.3C,none
BraA07g018930.3C,none
BraA07g018940.3C,yellow
BraA07g018980.3C,turquoise
BraA07g019000.3C,turquoise
BraA07g019050.3C,none
BraA07g019060.3C,none
BraA07g019070.3C,blue
BraA07g019080.3C,blue
BraA07g019090.3C,none
BraA07g019110.3C,green
BraA07g019130.3C,none
BraA07g019170.3C,none
BraA07g019200.3C,magenta
BraA07g019210.3C,none
BraA07g019220.3C,darkgreen
BraA07g019230.3C,none
BraA07g019250.3C,lightyellow
BraA07g019280.3C,turquoise
BraA07g019290.3C,turquoise
BraA07g019310.3C,midnightblue
BraA07g019320.3C,none
BraA07g019330.3C,none
BraA07g019340.3C,none
BraA07g019350.3C,none
BraA07g019360.3C,none
BraA07g019430.3C,red
BraA07g019450.3C,none
BraA07g019490.3C,green
BraA07g019540.3C,none
BraA07g019550.3C,none
BraA07g019650.3C,none
BraA07g019670.3C,none
BraA07g019680.3C,purple
BraA07g019690.3C,none
BraA07g019720.3C,none
BraA07g019730.3C,black
BraA07g019750.3C,greenyellow
BraA07g019770.3C,none
BraA07g019810.3C,none
BraA07g019870.3C,none
BraA07g019900.3C,blue
BraA07g019910.3C,pink
BraA07g019950.3C,turquoise
BraA07g019980.3C,none
BraA07g019990.3C,none
BraA07g020000.3C,brown
BraA07g020010.3C,none
BraA07g020020.3C,none
BraA07g020030.3C,none
BraA07g020050.3C,blue
BraA07g020080.3C,none
BraA07g020100.3C,none
BraA07g020140.3C,none
BraA07g020150.3C,none
BraA07g020160.3C,none
BraA07g020220.3C,none
BraA07g020240.3C,green
BraA07g020250.3C,none
BraA07g020270.3C,darkred
BraA07g020290.3C,none
BraA07g020310.3C,none
BraA07g020320.3C,none
BraA07g020330.3C,blue
BraA07g020350.3C,none
BraA07g020390.3C,none
BraA07g020410.3C,none
BraA07g020420.3C,yellow
BraA07g020440.3C,none
BraA07g020460.3C,none
BraA07g020470.3C,none
BraA07g020480.3C,grey
BraA07g020500.3C,green
BraA07g020550.3C,none
BraA07g020590.3C,none
BraA07g020600.3C,brown
BraA07g020630.3C,none
BraA07g020650.3C,none
BraA07g020670.3C,none
BraA07g020690.3C,yellow
BraA07g020700.3C,none
BraA07g020740.3C,none
BraA07g020750.3C,none
BraA07g020760.3C,none
BraA07g020770.3C,none
BraA07g020790.3C,turquoise
BraA07g020800.3C,none
BraA07g020810.3C,none
BraA07g020830.3C,none
BraA07g020840.3C,none
BraA07g020860.3C,none
BraA07g020880.3C,blue
BraA07g020890.3C,none
BraA07g020910.3C,none
BraA07g020930.3C,none
BraA07g020950.3C,none
BraA07g020960.3C,none
BraA07g020990.3C,none
BraA07g021000.3C,none
BraA07g021010.3C,none
BraA07g021020.3C,none
BraA07g021050.3C,none
BraA07g021060.3C,none
BraA07g021070.3C,none
BraA07g021090.3C,none
BraA07g021160.3C,darkgreen
BraA07g021170.3C,none
BraA07g021200.3C,greenyellow
BraA07g021230.3C,turquoise
BraA07g021240.3C,none
BraA07g021250.3C,none
BraA07g021280.3C,midnightblue
BraA07g021290.3C,none
BraA07g021300.3C,none
BraA07g021310.3C,none
BraA07g021350.3C,salmon
BraA07g021360.3C,none
BraA07g021370.3C,none
BraA07g021390.3C,none
BraA07g021400.3C,turquoise
BraA07g021410.3C,green
BraA07g021430.3C,none
BraA07g021460.3C,none
BraA07g021480.3C,grey
BraA07g021490.3C,yellow
BraA07g021500.3C,none
BraA07g021510.3C,none
BraA07g021540.3C,none
BraA07g021550.3C,turquoise
BraA07g021560.3C,grey
BraA07g021570.3C,none
BraA07g021620.3C,grey
BraA07g021630.3C,none
BraA07g021650.3C,lightcyan
BraA07g021660.3C,none
BraA07g021670.3C,none
BraA07g021680.3C,none
BraA07g021700.3C,none
BraA07g021740.3C,turquoise
BraA07g021760.3C,none
BraA07g021770.3C,pink
BraA07g021790.3C,black
BraA07g021800.3C,lightyellow
BraA07g021820.3C,grey
BraA07g021830.3C,none
BraA07g021860.3C,turquoise
BraA07g021880.3C,turquoise
BraA07g021910.3C,blue
BraA07g021920.3C,none
BraA07g021930.3C,turquoise
BraA07g021950.3C,yellow
BraA07g021970.3C,none
BraA07g021980.3C,none
BraA07g021990.3C,turquoise
BraA07g022000.3C,none
BraA07g022030.3C,none
BraA07g022040.3C,none
BraA07g022070.3C,none
BraA07g022110.3C,none
BraA07g022130.3C,grey
BraA07g022140.3C,red
BraA07g022170.3C,purple
BraA07g022190.3C,purple
BraA07g022200.3C,darkred
BraA07g022210.3C,grey
BraA07g022220.3C,yellow
BraA07g022230.3C,turquoise
BraA07g022240.3C,red
BraA07g022260.3C,none
BraA07g022320.3C,none
BraA07g022360.3C,none
BraA07g022390.3C,brown
BraA07g022400.3C,none
BraA07g022420.3C,purple
BraA07g022430.3C,none
BraA07g022460.3C,cyan
BraA07g022520.3C,grey
BraA07g022530.3C,none
BraA07g022540.3C,salmon
BraA07g022570.3C,none
BraA07g022600.3C,none
BraA07g022650.3C,green
BraA07g022670.3C,grey
BraA07g022680.3C,none
BraA07g022690.3C,brown
BraA07g022750.3C,none
BraA07g022800.3C,none
BraA07g022810.3C,greenyellow
BraA07g022890.3C,none
BraA07g022920.3C,none
BraA07g022930.3C,none
BraA07g022940.3C,none
BraA07g022970.3C,none
BraA07g023030.3C,none
BraA07g023070.3C,none
BraA07g023080.3C,none
BraA07g023090.3C,none
BraA07g023100.3C,none
BraA07g023120.3C,none
BraA07g023180.3C,none
BraA07g023190.3C,none
BraA07g023200.3C,none
BraA07g023210.3C,grey
BraA07g023220.3C,blue
BraA07g023240.3C,turquoise
BraA07g023250.3C,none
BraA07g023260.3C,turquoise
BraA07g023280.3C,green
BraA07g023290.3C,none
BraA07g023310.3C,brown
BraA07g023320.3C,none
BraA07g023350.3C,none
BraA07g023360.3C,tan
BraA07g023370.3C,yellow
BraA07g023380.3C,none
BraA07g023410.3C,royalblue
BraA07g023430.3C,none
BraA07g023440.3C,none
BraA07g023450.3C,none
BraA07g023460.3C,brown
BraA07g023470.3C,none
BraA07g023480.3C,none
BraA07g023490.3C,none
BraA07g023500.3C,none
BraA07g023510.3C,purple
BraA07g023520.3C,none
BraA07g023530.3C,none
BraA07g023540.3C,none
BraA07g023560.3C,black
BraA07g023570.3C,none
BraA07g023590.3C,none
BraA07g023610.3C,lightyellow
BraA07g023630.3C,none
BraA07g023640.3C,lightcyan
BraA07g023680.3C,none
BraA07g023700.3C,none
BraA07g023710.3C,green
BraA07g023720.3C,none
BraA07g023730.3C,none
BraA07g023750.3C,none
BraA07g023780.3C,tan
BraA07g023830.3C,lightgreen
BraA07g023850.3C,greenyellow
BraA07g023870.3C,turquoise
BraA07g023880.3C,turquoise
BraA07g023900.3C,turquoise
BraA07g023910.3C,tan
BraA07g023930.3C,none
BraA07g023970.3C,magenta
BraA07g023980.3C,none
BraA07g023990.3C,grey
BraA07g024020.3C,grey
BraA07g024030.3C,none
BraA07g024040.3C,tan
BraA07g024060.3C,lightcyan
BraA07g024070.3C,turquoise
BraA07g024100.3C,none
BraA07g024110.3C,none
BraA07g024150.3C,red
BraA07g024160.3C,blue
BraA07g024190.3C,brown
BraA07g024200.3C,none
BraA07g024210.3C,none
BraA07g024230.3C,none
BraA07g024240.3C,none
BraA07g024250.3C,grey
BraA07g024260.3C,none
BraA07g024300.3C,green
BraA07g024310.3C,blue
BraA07g024320.3C,midnightblue
BraA07g024350.3C,none
BraA07g024380.3C,none
BraA07g024390.3C,none
BraA07g024400.3C,none
BraA07g024410.3C,red
BraA07g024440.3C,none
BraA07g024450.3C,red
BraA07g024470.3C,none
BraA07g024480.3C,none
BraA07g024490.3C,turquoise
BraA07g024530.3C,grey
BraA07g024550.3C,none
BraA07g024580.3C,none
BraA07g024610.3C,none
BraA07g024620.3C,brown
BraA07g024640.3C,none
BraA07g024650.3C,midnightblue
BraA07g024660.3C,none
BraA07g024670.3C,none
BraA07g024680.3C,none
BraA07g024690.3C,turquoise
BraA07g024700.3C,blue
BraA07g024710.3C,none
BraA07g024720.3C,none
BraA07g024730.3C,turquoise
BraA07g024770.3C,none
BraA07g024790.3C,none
BraA07g024810.3C,none
BraA07g024830.3C,turquoise
BraA07g024840.3C,midnightblue
BraA07g024850.3C,none
BraA07g024860.3C,none
BraA07g024870.3C,none
BraA07g024890.3C,none
BraA07g024950.3C,none
BraA07g024990.3C,turquoise
BraA07g025010.3C,none
BraA07g025020.3C,none
BraA07g025030.3C,red
BraA07g025050.3C,none
BraA07g025060.3C,none
BraA07g025100.3C,none
BraA07g025130.3C,none
BraA07g025150.3C,none
BraA07g025170.3C,turquoise
BraA07g025190.3C,turquoise
BraA07g025200.3C,pink
BraA07g025220.3C,red
BraA07g025230.3C,none
BraA07g025240.3C,turquoise
BraA07g025250.3C,none
BraA07g025260.3C,none
BraA07g025270.3C,grey
BraA07g025280.3C,none
BraA07g025310.3C,turquoise
BraA07g025340.3C,cyan
BraA07g025370.3C,none
BraA07g025380.3C,none
BraA07g025390.3C,none
BraA07g025410.3C,none
BraA07g025420.3C,brown
BraA07g025450.3C,grey
BraA07g025480.3C,none
BraA07g025490.3C,turquoise
BraA07g025510.3C,none
BraA07g025520.3C,none
BraA07g025530.3C,none
BraA07g025540.3C,blue
BraA07g025550.3C,none
BraA07g025560.3C,none
BraA07g025570.3C,green
BraA07g025580.3C,none
BraA07g025610.3C,none
BraA07g025620.3C,black
BraA07g025690.3C,none
BraA07g025710.3C,turquoise
BraA07g025730.3C,none
BraA07g025740.3C,none
BraA07g025750.3C,none
BraA07g025780.3C,red
BraA07g025790.3C,none
BraA07g025810.3C,none
BraA07g025830.3C,none
BraA07g025840.3C,grey
BraA07g025850.3C,grey
BraA07g025860.3C,none
BraA07g025870.3C,brown
BraA07g025910.3C,none
BraA07g025930.3C,grey
BraA07g025940.3C,none
BraA07g025960.3C,none
BraA07g025970.3C,none
BraA07g026030.3C,none
BraA07g026040.3C,none
BraA07g026050.3C,red
BraA07g026060.3C,green
BraA07g026070.3C,none
BraA07g026080.3C,grey
BraA07g026090.3C,lightyellow
BraA07g026100.3C,none
BraA07g026120.3C,none
BraA07g026140.3C,none
BraA07g026150.3C,turquoise
BraA07g026160.3C,none
BraA07g026170.3C,none
BraA07g026180.3C,blue
BraA07g026190.3C,none
BraA07g026210.3C,none
BraA07g026220.3C,none
BraA07g026290.3C,turquoise
BraA07g026300.3C,none
BraA07g026310.3C,none
BraA07g026330.3C,none
BraA07g026340.3C,none
BraA07g026350.3C,yellow
BraA07g026370.3C,none
BraA07g026380.3C,grey
BraA07g026390.3C,pink
BraA07g026400.3C,grey
BraA07g026410.3C,none
BraA07g026430.3C,brown
BraA07g026470.3C,purple
BraA07g026480.3C,none
BraA07g026490.3C,none
BraA07g026510.3C,none
BraA07g026580.3C,salmon
BraA07g026610.3C,none
BraA07g026620.3C,none
BraA07g026630.3C,yellow
BraA07g026660.3C,none
BraA07g026680.3C,turquoise
BraA07g026700.3C,none
BraA07g026760.3C,cyan
BraA07g026770.3C,none
BraA07g026780.3C,none
BraA07g026820.3C,none
BraA07g026830.3C,none
BraA07g026840.3C,none
BraA07g026850.3C,purple
BraA07g026860.3C,none
BraA07g026870.3C,none
BraA07g026890.3C,turquoise
BraA07g026900.3C,none
BraA07g026910.3C,none
BraA07g026920.3C,none
BraA07g026930.3C,none
BraA07g026940.3C,none
BraA07g026950.3C,turquoise
BraA07g026960.3C,none
BraA07g026970.3C,grey
BraA07g026980.3C,yellow
BraA07g026990.3C,none
BraA07g027000.3C,none
BraA07g027010.3C,none
BraA07g027040.3C,turquoise
BraA07g027050.3C,none
BraA07g027080.3C,none
BraA07g027100.3C,blue
BraA07g027110.3C,none
BraA07g027120.3C,blue
BraA07g027130.3C,none
BraA07g027160.3C,grey
BraA07g027170.3C,none
BraA07g027180.3C,none
BraA07g027190.3C,none
BraA07g027220.3C,none
BraA07g027240.3C,magenta
BraA07g027250.3C,none
BraA07g027260.3C,yellow
BraA07g027300.3C,none
BraA07g027450.3C,blue
BraA07g027460.3C,purple
BraA07g027470.3C,none
BraA07g027520.3C,royalblue
BraA07g027530.3C,none
BraA07g027540.3C,magenta
BraA07g027550.3C,none
BraA07g027560.3C,salmon
BraA07g027570.3C,none
BraA07g027600.3C,none
BraA07g027610.3C,none
BraA07g027640.3C,none
BraA07g027680.3C,none
BraA07g027710.3C,red
BraA07g027730.3C,none
BraA07g027740.3C,none
BraA07g027760.3C,brown
BraA07g027780.3C,pink
BraA07g027790.3C,none
BraA07g027800.3C,none
BraA07g027820.3C,grey
BraA07g027830.3C,none
BraA07g027840.3C,blue
BraA07g027860.3C,none
BraA07g027870.3C,none
BraA07g027880.3C,magenta
BraA07g027890.3C,none
BraA07g027910.3C,grey
BraA07g027940.3C,none
BraA07g027970.3C,brown
BraA07g027980.3C,grey
BraA07g027990.3C,none
BraA07g028010.3C,brown
BraA07g028020.3C,purple
BraA07g028040.3C,none
BraA07g028050.3C,turquoise
BraA07g028090.3C,none
BraA07g028100.3C,purple
BraA07g028110.3C,blue
BraA07g028120.3C,none
BraA07g028130.3C,none
BraA07g028140.3C,none
BraA07g028190.3C,none
BraA07g028220.3C,brown
BraA07g028230.3C,green
BraA07g028270.3C,none
BraA07g028300.3C,grey60
BraA07g028310.3C,none
BraA07g028320.3C,none
BraA07g028370.3C,turquoise
BraA07g028400.3C,blue
BraA07g028430.3C,turquoise
BraA07g028450.3C,turquoise
BraA07g028490.3C,none
BraA07g028530.3C,none
BraA07g028540.3C,green
BraA07g028570.3C,none
BraA07g028580.3C,none
BraA07g028610.3C,turquoise
BraA07g028630.3C,midnightblue
BraA07g028640.3C,turquoise
BraA07g028670.3C,none
BraA07g028700.3C,blue
BraA07g028710.3C,red
BraA07g028730.3C,none
BraA07g028740.3C,none
BraA07g028760.3C,none
BraA07g028780.3C,blue
BraA07g028790.3C,red
BraA07g028800.3C,none
BraA07g028860.3C,none
BraA07g028870.3C,lightgreen
BraA07g028890.3C,turquoise
BraA07g028910.3C,grey
BraA07g028920.3C,grey
BraA07g028930.3C,none
BraA07g028940.3C,turquoise
BraA07g028960.3C,darkred
BraA07g028970.3C,salmon
BraA07g028990.3C,black
BraA07g029000.3C,turquoise
BraA07g029010.3C,none
BraA07g029020.3C,brown
BraA07g029030.3C,none
BraA07g029040.3C,turquoise
BraA07g029050.3C,none
BraA07g029120.3C,none
BraA07g029150.3C,none
BraA07g029160.3C,black
BraA07g029200.3C,brown
BraA07g029220.3C,black
BraA07g029230.3C,yellow
BraA07g029240.3C,brown
BraA07g029250.3C,magenta
BraA07g029260.3C,none
BraA07g029270.3C,turquoise
BraA07g029280.3C,none
BraA07g029320.3C,blue
BraA07g029330.3C,grey
BraA07g029350.3C,none
BraA07g029400.3C,none
BraA07g029410.3C,none
BraA07g029420.3C,none
BraA07g029430.3C,green
BraA07g029460.3C,royalblue
BraA07g029470.3C,none
BraA07g029500.3C,blue
BraA07g029600.3C,none
BraA07g029630.3C,none
BraA07g029640.3C,grey
BraA07g029670.3C,none
BraA07g029700.3C,none
BraA07g029720.3C,none
BraA07g029730.3C,none
BraA07g029760.3C,none
BraA07g029790.3C,blue
BraA07g029820.3C,none
BraA07g029830.3C,green
BraA07g029840.3C,midnightblue
BraA07g029860.3C,none
BraA07g029870.3C,none
BraA07g029880.3C,none
BraA07g029890.3C,none
BraA07g029900.3C,none
BraA07g029950.3C,green
BraA07g029970.3C,none
BraA07g030000.3C,magenta
BraA07g030010.3C,magenta
BraA07g030020.3C,turquoise
BraA07g030030.3C,turquoise
BraA07g030040.3C,none
BraA07g030050.3C,none
BraA07g030060.3C,none
BraA07g030070.3C,brown
BraA07g030090.3C,none
BraA07g030110.3C,blue
BraA07g030140.3C,grey
BraA07g030160.3C,red
BraA07g030220.3C,green
BraA07g030240.3C,midnightblue
BraA07g030260.3C,brown
BraA07g030280.3C,salmon
BraA07g030300.3C,none
BraA07g030320.3C,none
BraA07g030330.3C,pink
BraA07g030350.3C,none
BraA07g030360.3C,red
BraA07g030370.3C,brown
BraA07g030410.3C,pink
BraA07g030420.3C,none
BraA07g030440.3C,royalblue
BraA07g030500.3C,blue
BraA07g030550.3C,brown
BraA07g030600.3C,green
BraA07g030620.3C,none
BraA07g030630.3C,none
BraA07g030660.3C,purple
BraA07g030690.3C,none
BraA07g030710.3C,yellow
BraA07g030720.3C,none
BraA07g030760.3C,green
BraA07g030860.3C,green
BraA07g030910.3C,brown
BraA07g030930.3C,grey
BraA07g030950.3C,none
BraA07g030960.3C,none
BraA07g030970.3C,tan
BraA07g030980.3C,none
BraA07g031070.3C,brown
BraA07g031080.3C,brown
BraA07g031090.3C,none
BraA07g031100.3C,turquoise
BraA07g031110.3C,brown
BraA07g031150.3C,lightyellow
BraA07g031160.3C,yellow
BraA07g031180.3C,none
BraA07g031200.3C,yellow
BraA07g031210.3C,none
BraA07g031220.3C,grey
BraA07g031230.3C,none
BraA07g031240.3C,none
BraA07g031250.3C,none
BraA07g031260.3C,blue
BraA07g031280.3C,blue
BraA07g031290.3C,none
BraA07g031310.3C,none
BraA07g031320.3C,turquoise
BraA07g031340.3C,none
BraA07g031360.3C,brown
BraA07g031380.3C,none
BraA07g031390.3C,salmon
BraA07g031410.3C,none
BraA07g031430.3C,lightgreen
BraA07g031450.3C,none
BraA07g031510.3C,none
BraA07g031520.3C,none
BraA07g031530.3C,none
BraA07g031550.3C,none
BraA07g031580.3C,midnightblue
BraA07g031610.3C,none
BraA07g031620.3C,none
BraA07g031640.3C,none
BraA07g031660.3C,none
BraA07g031680.3C,none
BraA07g031690.3C,none
BraA07g031710.3C,none
BraA07g031720.3C,green
BraA07g031730.3C,none
BraA07g031740.3C,none
BraA07g031750.3C,turquoise
BraA07g031820.3C,turquoise
BraA07g031830.3C,none
BraA07g031850.3C,yellow
BraA07g031860.3C,lightyellow
BraA07g031870.3C,magenta
BraA07g031880.3C,none
BraA07g031900.3C,none
BraA07g031950.3C,pink
BraA07g031960.3C,none
BraA07g032020.3C,brown
BraA07g032060.3C,none
BraA07g032070.3C,purple
BraA07g032080.3C,none
BraA07g032110.3C,green
BraA07g032120.3C,green
BraA07g032130.3C,turquoise
BraA07g032140.3C,none
BraA07g032150.3C,turquoise
BraA07g032160.3C,brown
BraA07g032180.3C,none
BraA07g032200.3C,grey
BraA07g032230.3C,none
BraA07g032240.3C,none
BraA07g032330.3C,none
BraA07g032340.3C,magenta
BraA07g032350.3C,grey
BraA07g032360.3C,turquoise
BraA07g032380.3C,brown
BraA07g032430.3C,grey
BraA07g032440.3C,yellow
BraA07g032450.3C,blue
BraA07g032500.3C,blue
BraA07g032550.3C,none
BraA07g032560.3C,none
BraA07g032570.3C,none
BraA07g032580.3C,none
BraA07g032590.3C,none
BraA07g032600.3C,brown
BraA07g032610.3C,none
BraA07g032620.3C,none
BraA07g032640.3C,none
BraA07g032650.3C,green
BraA07g032660.3C,green
BraA07g032680.3C,none
BraA07g032690.3C,lightgreen
BraA07g032710.3C,none
BraA07g032730.3C,none
BraA07g032740.3C,tan
BraA07g032750.3C,red
BraA07g032770.3C,turquoise
BraA07g032800.3C,magenta
BraA07g032830.3C,grey
BraA07g032840.3C,none
BraA07g032850.3C,none
BraA07g032870.3C,grey
BraA07g032900.3C,grey
BraA07g032920.3C,none
BraA07g032930.3C,grey
BraA07g032940.3C,red
BraA07g032950.3C,none
BraA07g032970.3C,none
BraA07g032990.3C,none
BraA07g033010.3C,none
BraA07g033040.3C,none
BraA07g033050.3C,none
BraA07g033090.3C,green
BraA07g033100.3C,none
BraA07g033140.3C,grey
BraA07g033180.3C,brown
BraA07g033200.3C,none
BraA07g033210.3C,none
BraA07g033220.3C,black
BraA07g033230.3C,none
BraA07g033260.3C,tan
BraA07g033280.3C,brown
BraA07g033300.3C,none
BraA07g033310.3C,none
BraA07g033330.3C,midnightblue
BraA07g033340.3C,none
BraA07g033350.3C,turquoise
BraA07g033360.3C,none
BraA07g033400.3C,none
BraA07g033420.3C,none
BraA07g033450.3C,none
BraA07g033500.3C,brown
BraA07g033510.3C,none
BraA07g033530.3C,grey
BraA07g033570.3C,darkgreen
BraA07g033580.3C,turquoise
BraA07g033600.3C,yellow
BraA07g033640.3C,turquoise
BraA07g033650.3C,none
BraA07g033690.3C,none
BraA07g033760.3C,purple
BraA07g033770.3C,yellow
BraA07g033780.3C,green
BraA07g033790.3C,none
BraA07g033810.3C,tan
BraA07g033850.3C,brown
BraA07g033860.3C,none
BraA07g033870.3C,red
BraA07g033900.3C,brown
BraA07g033950.3C,none
BraA07g033960.3C,none
BraA07g033990.3C,none
BraA07g034020.3C,none
BraA07g034030.3C,none
BraA07g034040.3C,none
BraA07g034050.3C,none
BraA07g034070.3C,none
BraA07g034080.3C,brown
BraA07g034110.3C,lightyellow
BraA07g034140.3C,none
BraA07g034150.3C,none
BraA07g034160.3C,none
BraA07g034170.3C,brown
BraA07g034190.3C,none
BraA07g034200.3C,blue
BraA07g034220.3C,none
BraA07g034250.3C,none
BraA07g034270.3C,none
BraA07g034280.3C,none
BraA07g034290.3C,yellow
BraA07g034300.3C,none
BraA07g034310.3C,yellow
BraA07g034320.3C,none
BraA07g034350.3C,red
BraA07g034370.3C,none
BraA07g034390.3C,blue
BraA07g034400.3C,blue
BraA07g034410.3C,none
BraA07g034440.3C,grey
BraA07g034470.3C,none
BraA07g034480.3C,grey60
BraA07g034490.3C,none
BraA07g034530.3C,none
BraA07g034540.3C,black
BraA07g034560.3C,none
BraA07g034580.3C,green
BraA07g034590.3C,brown
BraA07g034600.3C,grey
BraA07g034610.3C,none
BraA07g034620.3C,none
BraA07g034650.3C,turquoise
BraA07g034660.3C,yellow
BraA07g034670.3C,none
BraA07g034680.3C,red
BraA07g034690.3C,none
BraA07g034700.3C,cyan
BraA07g034710.3C,none
BraA07g034810.3C,greenyellow
BraA07g034850.3C,green
BraA07g034860.3C,none
BraA07g034880.3C,none
BraA07g034890.3C,turquoise
BraA07g034920.3C,none
BraA07g034930.3C,none
BraA07g034950.3C,none
BraA07g034960.3C,none
BraA07g034970.3C,none
BraA07g035000.3C,turquoise
BraA07g035010.3C,lightgreen
BraA07g035020.3C,none
BraA07g035040.3C,greenyellow
BraA07g035060.3C,brown
BraA07g035070.3C,turquoise
BraA07g035080.3C,blue
BraA07g035090.3C,none
BraA07g035110.3C,none
BraA07g035120.3C,none
BraA07g035140.3C,none
BraA07g035160.3C,yellow
BraA07g035190.3C,turquoise
BraA07g035200.3C,none
BraA07g035210.3C,none
BraA07g035220.3C,turquoise
BraA07g035250.3C,turquoise
BraA07g035280.3C,greenyellow
BraA07g035290.3C,red
BraA07g035300.3C,greenyellow
BraA07g035310.3C,grey
BraA07g035320.3C,grey
BraA07g035330.3C,royalblue
BraA07g035350.3C,none
BraA07g035360.3C,none
BraA07g035370.3C,none
BraA07g035380.3C,grey
BraA07g035400.3C,lightcyan
BraA07g035410.3C,none
BraA07g035420.3C,black
BraA07g035440.3C,lightyellow
BraA07g035450.3C,greenyellow
BraA07g035460.3C,none
BraA07g035480.3C,none
BraA07g035490.3C,none
BraA07g035500.3C,yellow
BraA07g035510.3C,blue
BraA07g035530.3C,lightgreen
BraA07g035560.3C,yellow
BraA07g035570.3C,brown
BraA07g035580.3C,grey
BraA07g035600.3C,grey
BraA07g035620.3C,none
BraA07g035630.3C,none
BraA07g035650.3C,turquoise
BraA07g035660.3C,green
BraA07g035680.3C,none
BraA07g035690.3C,purple
BraA07g035700.3C,none
BraA07g035720.3C,none
BraA07g035740.3C,cyan
BraA07g035750.3C,none
BraA07g035760.3C,none
BraA07g035770.3C,none
BraA07g035780.3C,yellow
BraA07g035810.3C,turquoise
BraA07g035820.3C,none
BraA07g035830.3C,none
BraA07g035860.3C,purple
BraA07g035880.3C,none
BraA07g035890.3C,none
BraA07g035900.3C,none
BraA07g035910.3C,none
BraA07g035920.3C,none
BraA07g035930.3C,grey60
BraA07g035940.3C,purple
BraA07g035980.3C,turquoise
BraA07g035990.3C,magenta
BraA07g036000.3C,blue
BraA07g036010.3C,none
BraA07g036030.3C,yellow
BraA07g036070.3C,turquoise
BraA07g036090.3C,turquoise
BraA07g036110.3C,yellow
BraA07g036130.3C,turquoise
BraA07g036140.3C,yellow
BraA07g036160.3C,grey
BraA07g036170.3C,green
BraA07g036180.3C,midnightblue
BraA07g036200.3C,grey
BraA07g036230.3C,black
BraA07g036240.3C,none
BraA07g036250.3C,blue
BraA07g036260.3C,none
BraA07g036270.3C,none
BraA07g036280.3C,none
BraA07g036310.3C,none
BraA07g036320.3C,none
BraA07g036330.3C,blue
BraA07g036350.3C,turquoise
